Wall time,Step,Value
1657019142.3858154,358600,-2.022019863128662
1657019419.1876974,692800,-0.17507730424404144
1657019828.0604823,1031200,-1.5577149391174316
1657020437.3224485,1374600,-2.0069711208343506
1657020642.0219681,1717000,-0.1707598865032196
1657021095.800586,2049600,-1.0441769361495972
1657021539.3469722,2384600,-0.6073712110519409
1657022147.145598,2719400,-2.0417356491088867
1657022754.2601538,3062600,-2.005488634109497
1657023335.5939121,3399800,-1.8834812641143799
1657023943.0626643,3732000,-2.006065607070923
1657024547.9115915,4064600,-1.9523653984069824
1657025139.9819825,4400400,-1.9598420858383179
1657025549.3543124,4738600,-0.6203480362892151
1657026158.5209053,5078000,-2.0186023712158203
1657026706.8886807,5408000,-1.4688818454742432
1657027039.5818257,5740400,0.021180488169193268
1657027609.3741927,6077400,-1.725287675857544
1657028210.3495622,6414600,-1.980183720588684
1657028713.3697262,6749800,-1.0567023754119873
1657029006.9006495,7090200,0.021243592724204063
1657029293.2015405,7432600,0.5782738924026489
1657029561.059477,7771000,0.42503809928894043
1657029796.0710633,8102800,0.2136813849210739
1657030090.6084826,8445000,0.44682571291923523
1657030650.3624744,8786200,-1.885014295578003
1657030938.7700872,9120800,0.3705803155899048
1657031205.3752353,9455400,0.3749815821647644
1657031448.2520769,9797400,0.48188266158103943
1657031748.4872067,10138000,0.2669251561164856
1657031983.9201858,10478200,0.3530023694038391
1657032213.9673963,10820400,0.10435215383768082
1657032778.443375,11153200,-1.668399691581726
1657033352.6587424,11491000,-2.0101022720336914
1657033596.0338767,11834000,0.17341744899749756
1657034117.207424,12172800,-1.184912919998169
1657034351.5786388,12511800,0.5734000205993652
1657034614.99023,12846200,0.5984862446784973
1657035168.3314135,13188400,-1.4669305086135864
1657035410.04711,13526200,0.6325072646141052
1657035681.6041548,13865800,0.516920804977417
1657035902.8436334,14202200,0.3753020763397217
1657036174.52747,14537800,0.5811113715171814
1657036762.8384752,14879200,-1.719307541847229
1657037032.6608577,15215600,0.3799426257610321
1657037279.2083895,15552000,0.3931763768196106
1657037545.514221,15894000,0.41673916578292847
1657037839.823977,16228800,0.16549207270145416
1657038249.3743966,16565200,-0.24932031333446503
1657038525.7925951,16905400,0.5178821682929993
