Wall time,Step,Value
1657019142.388378,358600,-2.022019863128662
1657019419.1903622,692800,-0.3150773048400879
1657019828.0632193,1031200,-0.9977149367332458
1657020437.3255668,1374600,-2.0069711208343506
1657020642.0251079,1717000,-0.000759889604523778
1657021095.8038836,2049600,-1.1341769695281982
1657021539.349874,2384600,-1.0573712587356567
1657022147.148974,2719400,-1.9817357063293457
1657022754.262608,3062600,-1.9654886722564697
1657023335.5963285,3399800,-1.7934812307357788
1657023943.0653493,3732000,-2.006065607070923
1657024547.9141774,4064600,-1.9623653888702393
1657025139.9849517,4400400,-1.88984215259552
1657025549.357096,4738600,-0.9003480076789856
1657026158.523322,5078000,-1.9786022901535034
1657026706.8907304,5408000,-1.6188818216323853
1657027039.5841935,5740400,-0.5488194823265076
1657027609.3768592,6077400,-1.7452876567840576
1657028210.3529336,6414600,-1.9501837491989136
1657028713.3716595,6749800,-1.3667023181915283
1657029006.9032285,7090200,-0.36875641345977783
1657029293.2037315,7432600,-0.3017260730266571
1657029561.0615356,7771000,-0.24496188759803772
1657029796.0743442,8102800,-0.12631861865520477
1657030090.611627,8445000,-0.3431742787361145
1657030650.3654256,8786200,-1.6950143575668335
1657030938.7730877,9120800,-0.3494196832180023
1657031205.3781726,9455400,-0.23501841723918915
1657031448.2548106,9797400,-0.12811733782291412
1657031748.489204,10138000,-0.37307485938072205
1657031983.9226365,10478200,-0.10699762403964996
1657032213.9701967,10820400,-0.08564784377813339
1657032778.4460232,11153200,-1.7783997058868408
1657033352.6615317,11491000,-1.6901023387908936
1657033596.0370195,11834000,-0.13658255338668823
1657034117.209219,12172800,-1.49491286277771
1657034351.5808244,12511800,-0.0966000035405159
1657034614.9939873,12846200,-0.2215137481689453
1657035168.3333147,13188400,-1.5469304323196411
1657035410.050339,13526200,-0.127492755651474
1657035681.6071522,13865800,-0.24307917058467865
1657035902.8461635,14202200,-0.0546979121863842
1657036174.5290306,14537800,-0.2688886225223541
1657036762.840774,14879200,-1.8593075275421143
1657037032.6636326,15215600,-0.26005738973617554
