Wall time,Step,Value
1652858906.8800204,346800,0.012752802111208439
1652859182.379063,679400,0.5131427645683289
1652859530.9716747,1012000,0.29271405935287476
1652859917.285751,1347600,0.3172224462032318
1652860244.1582954,1681400,0.4104505479335785
1652860730.7402952,2013000,0.2118809074163437
1652861430.2484708,2343600,0.07048704475164413
1652861977.371628,2678000,0.14895939826965332
1652862398.9170413,3011400,0.2617444694042206
1652863139.744883,3345800,0.03293005749583244
1652863834.3345273,3679400,0.06793245673179626
1652864573.6805274,4011200,0.03257357329130173
1652865200.3384435,4340200,0.11069551110267639
1652865938.3030396,4673200,0.023952055722475052
1652866216.034219,5004600,0.4734809398651123
1652866758.1170497,5334000,0.19784943759441376
1652867380.0999417,5667400,0.12298540025949478
1652867914.3447595,5999200,0.1499423086643219
1652868604.667214,6332400,0.05949180945754051
1652869048.87695,6666200,0.20521199703216553
1652869616.744908,6998600,0.16300292313098907
1652870246.7754793,7329800,0.08554080873727798
1652870534.1331894,7659800,0.4459780752658844
1652870832.54313,7991000,0.4755321741104126
1652871206.238455,8326400,0.46571865677833557
1652871548.747574,8657400,0.3453652262687683
1652871864.2949932,8989800,0.4839452803134918
1652872430.3992417,9321200,0.2761950194835663
1652872725.935672,9653200,0.48752009868621826
1652873187.5348053,9981400,0.2483225017786026
1652873467.6076124,10311800,0.5126311182975769
1652873855.126705,10640800,0.3485831916332245
1652874355.0668554,10972000,0.2365475594997406
1652874648.5778286,11304400,0.4489079713821411
1652875079.2661471,11635400,0.2894897162914276
1652875490.1196938,11964000,0.2974437177181244
1652875789.4945312,12296200,0.48093414306640625
1652876126.5868137,12629000,0.38502493500709534
1652876462.413347,12962200,0.37794724106788635
1652876799.8857367,13295400,0.3801380395889282
1652877191.2168005,13628400,0.33410707116127014
1652877476.2178445,13958800,0.47309285402297974
1652877809.012348,14291800,0.393390029668808
1652878078.0110142,14624400,0.5613421201705933
1652878351.1719506,14958000,0.5267687439918518
1652878683.4329593,15290000,0.3990921676158905
1652878960.7310123,15623200,0.5060067176818848
1652879265.3517785,15956600,0.4191551208496094
1652879540.9266427,16291200,0.48279839754104614
1652879819.4248924,16624600,0.46426504850387573
1652880064.7364414,16956200,0.6381464004516602
1652880349.1799107,17285600,0.43826907873153687
1652880617.889975,17619800,0.5298087000846863
1652880880.3976839,17955000,0.5781566500663757
1652881145.6196065,18284000,0.5370813012123108
1652881436.3282895,18618800,0.467105507850647
1652881694.0817056,18951600,0.6115540266036987
1652881958.6007893,19281600,0.5828725099563599
1652882230.8775113,19614200,0.5097342133522034
1652882502.0970056,19947800,0.5253714919090271
1652882776.2841842,20279800,0.5282651782035828
1652883075.7016253,20610200,0.5792179107666016
1652883339.4268785,20945000,0.5950814485549927
1652883587.379457,21280000,0.6973736882209778
1652883852.1447232,21613000,0.5808939933776855
1652884193.8826962,21942000,0.43956705927848816
1652884543.110812,22273000,0.38730496168136597
1652884792.7397404,22608600,0.6300461292266846
1652885115.186849,22941800,0.3504515290260315
1652885359.3146448,23274000,0.6807873249053955
1652885638.7705512,23609200,0.5154436826705933
1652885922.6749995,23916200,0.4237135052680969
1652886225.5772169,24249400,0.45585745573043823
1652886498.0626066,24579000,0.5121668577194214
1652886768.0834785,24910400,0.564437210559845
1652887033.5360754,25241400,0.5918042063713074
1652887330.814475,25576000,0.46607354283332825
1652887731.6464877,25913600,0.2614995539188385
1652888060.2703326,26247000,0.37807127833366394
1652888424.5717494,26584000,0.3107544481754303
1652888779.0416389,26916800,0.3325329124927521
1652889103.4652963,27251400,0.3655836582183838
1652889504.6681972,27581400,0.2513545751571655
1652889808.024747,27915800,0.4207971692085266
1652890084.7402723,28247000,0.5448191165924072
1652890395.071939,28580600,0.42676639556884766
1652890734.2907484,28910400,0.3644492030143738
1652891037.2170928,29241000,0.4177197217941284
1652891366.1168666,29574800,0.3775978088378906
1652891685.0747004,29909600,0.3881382942199707
1652891912.3110492,30239200,0.7776144742965698
1652892227.4935865,30572400,0.4036637544631958
1652892607.5983102,30905600,0.29533612728118896
1652892918.2248921,31241200,0.4046148359775543
1652893221.9708989,31572600,0.43836864829063416
1652893512.7883978,31901800,0.4581032991409302
1652893796.3347921,32233000,0.49321356415748596
1652894069.5486028,32566600,0.5272940993309021
1652894435.6693022,32897200,0.29456332325935364
1652894734.5534725,33205000,0.40573805570602417
1652895033.4235146,33512400,0.4319721460342407
1652895360.2742996,33845600,0.37313637137413025
1652895654.0739315,34176400,0.449640691280365
1652895949.2361782,34511000,0.43172624707221985
1652896225.0600286,34844800,0.5075137615203857
1652896505.958099,35179000,0.48292604088783264
1652896803.15267,35512000,0.4292810559272766
1652897102.0617619,35842800,0.4174421429634094
1652897380.023913,36176000,0.5021572113037109
1652897665.0173182,36509200,0.46911051869392395
1652897945.2759454,36814200,0.45884886384010315
1652898284.689111,37147800,0.3310421407222748
1652898542.2530086,37479200,0.5810909867286682
1652898807.7774553,37811600,0.5068300366401672
1652899072.2701662,38140600,0.5486224889755249
1652899348.7202942,38469600,0.4817436635494232
1652899608.6350474,38777400,0.5463250279426575
1652899895.2016387,39087000,0.47385191917419434
1652900149.1141186,39419600,0.6173371076583862
1652900481.9849343,39749800,0.45218098163604736
1652900750.541992,40084600,0.5462493300437927
1652901017.141156,40418400,0.5438024997711182
1652901264.8265886,40752600,0.6289301514625549
1652901534.3179069,41084600,0.5349335670471191
1652901811.0082858,41413200,0.4934387505054474
1652902084.611928,41746200,0.5546483993530273
1652902365.3961818,42078400,0.48549842834472656
1652902638.710353,42408800,0.5342513918876648
1652902909.1842422,42740000,0.5223629474639893
1652903161.9140024,43072800,0.6697099208831787
1652903446.6617446,43408200,0.46247056126594543
1652903725.3679152,43740000,0.5219879150390625
1652904000.0769553,44074800,0.5181237459182739
1652904269.9450326,44381400,0.4973122775554657
1652904575.1208475,44712800,0.4006652235984802
1652904869.0969229,45043600,0.49036920070648193
1652905161.5042558,45376800,0.47625672817230225
1652905435.9165962,45705200,0.5386734008789062
1652905735.89618,46038400,0.46665534377098083
1652906013.3617003,46369800,0.5057111382484436
1652906292.1234097,46706800,0.5360229015350342
1652906556.658311,47036600,0.5545637011528015
1652906821.439438,47366800,0.5500269532203674
1652907108.3281968,47700400,0.4709189236164093
1652907409.9129674,48032200,0.4249842166900635
1652907685.9559827,48366000,0.5356359481811523
1652907983.632242,48697800,0.505794882774353
1652908249.686933,49029600,0.574042022228241
1652908533.559117,49359000,0.4758589565753937
1652908795.5128603,49690800,0.5463969707489014
1652909100.8265665,50025000,0.4070180058479309
1652909385.3520057,50358200,0.482031911611557
1652909673.2208824,50690600,0.46795499324798584
1652909949.9855812,51023600,0.5077130794525146
1652910218.8808038,51353000,0.5401647090911865
1652910511.918407,51687000,0.4458681643009186
1652910851.0130377,52016600,0.3512033522129059
1652911182.6590261,52323600,0.34574514627456665
1652911503.7949805,52631400,0.36671602725982666
1652911818.8215802,52964200,0.4066961705684662
1652912109.23088,53296400,0.4931594431400299
1652912368.4265263,53603800,0.5912591218948364
1652912754.4149299,53935800,0.29544582962989807
1652913053.8958716,54269800,0.446915864944458
1652913405.1969585,54600600,0.3433972895145416
1652913672.6323287,54931400,0.567479133605957
1652913949.3890738,55264000,0.5186178684234619
1652914321.575511,55593000,0.30434322357177734
1652914614.951908,55924800,0.4572117328643799
1652914945.3402498,56256200,0.3567489981651306
1652915258.175865,56588600,0.39239323139190674
1652915588.4391513,56919000,0.36777910590171814
1652915876.9744732,57249800,0.46542787551879883
1652916180.1759963,57581000,0.39589470624923706
1652916478.7908804,57911600,0.41614165902137756
1652916766.6848826,58242400,0.48310917615890503
1652917056.7737947,58574000,0.48866018652915955
1652917349.949202,58903600,0.42363202571868896
1652917630.9291668,59236200,0.47228434681892395
1652918005.8662763,59571400,0.2811379134654999
1652918280.5201688,59878800,0.5274505019187927
1652918564.5239668,60211800,0.4709092080593109
1652918821.3817692,60546000,0.6176016330718994
1652919463.823256,60850800,0.09351330995559692
1652919761.4529405,61183600,0.4432104229927063
1652920066.6067724,61516600,0.43239524960517883
1652920422.6986842,61848200,0.3049474060535431
1652920706.1639469,62181600,0.49277952313423157
1652921006.3262475,62515400,0.4673249125480652
1652921299.692201,62846000,0.4558444917201996
1652921773.197733,63151800,0.23628683388233185
1652922073.4010358,63481400,0.4524073898792267
1652922359.1853604,63810800,0.4642505347728729
1652922688.0465977,64119000,0.3460879623889923
1652923059.1791632,64451400,0.29818233847618103
1652923385.2132404,64783800,0.42091208696365356
1652923737.79071,65116200,0.32422932982444763
1652924054.4778166,65448600,0.4018152952194214
1652924439.6069155,65784800,0.3097996413707733
1652924715.426664,66117600,0.5616322755813599
1652924995.5416844,66448600,0.4684891998767853
1652925285.7372022,66756400,0.4488506615161896
1652925580.840296,67090800,0.44678995013237
1652925866.751241,67399600,0.47828012704849243
1652926196.234558,67731600,0.398120254278183
1652926513.642397,68064000,0.41529127955436707
1652926847.3063588,68394800,0.3712669312953949
1652927122.0084698,68725800,0.6041131019592285
1652927431.50409,69057000,0.41399985551834106
1652927706.5884202,69391000,0.561229944229126
1652927965.9200864,69723400,0.590253472328186
1652928249.7201035,70056800,0.5075368881225586
1652928518.6378047,70388200,0.5549156665802002
1652928775.421397,70694200,0.5581966042518616
1652929049.181759,71026200,0.5162723064422607
1652929345.8871727,71362200,0.46066156029701233
1652929630.1723866,71693400,0.4902338981628418
1652929933.019283,72025400,0.43309828639030457
1652930254.9870415,72331800,0.38887596130371094
1652930592.3464682,72661800,0.3721199333667755
1652930957.4896908,72994400,0.3291338384151459
1652931252.6347935,73325800,0.47082123160362244
1652931521.1432228,73658400,0.5512418746948242
1652931821.5919352,73965200,0.4285614788532257
1652932104.5449166,74299400,0.48890531063079834
1652932366.0458014,74579200,0.5630998015403748
1652932647.5817888,74913800,0.4932144582271576
1652932943.0067234,75243800,0.4474441111087799
1652933243.5345519,75548800,0.4401736259460449
1652933560.8525972,75881000,0.39391323924064636
1652933883.0121145,76217000,0.38889503479003906
1652934162.5755267,76549000,0.511564314365387
1652934462.8964646,76854000,0.42378169298171997
1652934784.4973989,77188400,0.39108455181121826
1652935111.7587605,77497600,0.40990346670150757
1652935430.7870467,77833400,0.38862988352775574
1652935717.024864,78166400,0.4822379946708679
1652936044.4906275,78471000,0.3925441801548004
1652936301.7838101,78804200,0.6234087347984314
1652936600.4969482,79137400,0.46543487906455994
1652936871.6144743,79445200,0.5212234854698181
1652937177.4245875,79781400,0.44515344500541687
1652937440.6324496,80114400,0.5638158917427063
1652937939.7248664,80397000,0.18841691315174103
1652938216.0560284,80706200,0.5007213950157166
1652938489.8354988,81038200,0.5389713048934937
1652938772.6909215,81370600,0.5046374201774597
1652939084.9721675,81699400,0.46028557419776917
1652939414.5580614,82033600,0.37974634766578674
1652939694.5003133,82344400,0.49106866121292114
1652940007.161567,82673600,0.3946734070777893
1652940289.1316602,83005800,0.48851528763771057
1652940584.7461452,83314800,0.483063280582428
1652940865.0464308,83644200,0.5009703040122986
1652941133.3766837,83926000,0.5413935780525208
1652941392.6386006,84261200,0.6105576753616333
1652941680.531951,84571000,0.4574872851371765
1652941961.336642,84901400,0.5144761800765991
1652942238.8022544,85234200,0.500185489654541
1652942492.66505,85544400,0.5957751870155334
1652942776.0948377,85878000,0.4675757586956024
1652943057.2919543,86211000,0.5173249840736389
1652943307.162803,86493200,0.62794429063797
1652943563.355641,86823000,0.6156220436096191
1652943832.6197946,87155000,0.5489215850830078
1652944245.0986898,87489800,0.24689435958862305
1652944535.343665,87821200,0.45805981755256653
1652944849.9967716,88127200,0.38712164759635925
1652945123.6505027,88461200,0.5280534029006958
1652945381.3198054,88743400,0.5884426236152649
1652945669.7527661,89074600,0.4767506420612335
1652945930.341533,89383800,0.6210172772407532
1652946273.671195,89716800,0.33872491121292114
1652946561.071768,90047600,0.4782843589782715
1652946880.4340792,90380400,0.38349080085754395
1652947187.6881182,90712400,0.419340044260025
1652947464.4048357,91044000,0.5491194725036621
1652947729.2208002,91379200,0.5850141644477844
1652948048.4903307,91661000,0.38526979088783264
1652948318.1409507,91994000,0.5597906112670898
1652948606.9820333,92324800,0.489094078540802
1652948880.297908,92605200,0.5098690986633301
1652949169.7215674,92937600,0.49140599370002747
1652949470.6663027,93243800,0.4385150671005249
1652949835.5649784,93578400,0.3171628415584564
1652950095.994295,93910800,0.6095412373542786
1652950382.6564736,94244400,0.508067786693573
1652950657.3692617,94527400,0.5594134330749512
1652950925.2756135,94860200,0.5811663866043091
1652951236.3805563,95166000,0.43921414017677307
1652951561.8028438,95501000,0.39041978120803833
1652951875.6517694,95806400,0.3899829089641571
1652952254.3039005,96140400,0.29922395944595337
1652952586.403466,96475200,0.39223986864089966
1652952950.6154954,96807600,0.30776247382164
1652953248.0384636,97141600,0.4701651930809021
1652953556.7173033,97473200,0.43994495272636414
1652953859.6278648,97805000,0.44566038250923157
1652954144.5263019,98087800,0.47864681482315063
1652954439.3252025,98420200,0.4557485282421112
1652954739.1760006,98754400,0.43325433135032654
1652955056.6950107,99087400,0.40763360261917114
1652955327.835412,99395800,0.5397239923477173
1652955620.6043777,99729400,0.45134177803993225
1652956316.6376789,100059600,0.06848817318677902
1652956606.5212767,100392600,0.47624891996383667
1652956913.0853996,100723600,0.407033234834671
1652957211.458464,101029200,0.432063490152359
1652957512.9624712,101364000,0.4591997563838959
1652957812.7876532,101694800,0.46227240562438965
1652958076.4503021,102025800,0.5792774558067322
1652958339.6548622,102355200,0.565329372882843
1652958621.0559177,102688200,0.5079469084739685
1652958914.8388727,103018400,0.46764668822288513
1652959201.0486631,103350000,0.5032917857170105
1652959485.7368317,103681200,0.5107938051223755
1652959805.8352454,104013200,0.3944259583950043
1652960154.708923,104320200,0.34000900387763977
1652960437.8861475,104656400,0.5493271946907043
1652960706.4733253,104991400,0.6035072207450867
1652960987.3430254,105301000,0.5219037532806396
1652961341.1797872,105635800,0.3496287763118744
1652961692.5058913,105967600,0.36925819516181946
1652961999.9250624,106300200,0.44494131207466125
1652962286.3078077,106632200,0.5252631306648254
1652962616.9364219,106965800,0.3872961401939392
