Wall time,Step,Value
1657019142.3881803,358600,0.012752802111208439
1657019419.1899855,692800,0.5637502670288086
1657019828.0631492,1031200,0.4706690013408661
1657020437.3251107,1374600,0.019624779000878334
1657020642.0250356,1717000,0.9936056137084961
1657021095.8034556,2049600,0.14628316462039948
1657021539.3497856,2384600,0.158166766166687
1657022147.1481001,2719400,0.019407762214541435
1657022754.2625244,3062600,0.022045264020562172
1657023335.5962617,3399800,0.047261063009500504
1657023943.0650456,3732000,0.017929140478372574
1657024547.914111,4064600,0.024538179859519005
1657025139.9848676,4400400,0.032150547951459885
1657025549.3567538,4738600,0.21779261529445648
1657026158.522913,5078000,0.023288428783416748
1657026706.8906562,5408000,0.07617896795272827
1657027039.5841112,5740400,0.3097572326660156
1657027609.3764465,6077400,0.06244606897234917
1657028210.3522654,6414600,0.025460131466388702
1657028713.3715906,6749800,0.11837605386972427
1657029006.902806,7090200,0.4027411937713623
1657029293.2036493,7432600,0.40100473165512085
1657029561.061469,7771000,0.49012303352355957
1657029796.0742512,8102800,0.6220051050186157
1657030090.6107469,8445000,0.38082489371299744
1657030650.3653283,8786200,0.05454760789871216
1657030938.7726421,9120800,0.46967166662216187
1657031205.3780444,9455400,0.43065503239631653
1657031448.2547426,9797400,0.6096471548080444
1657031748.4891362,10138000,0.38837724924087524
1657031983.9218376,10478200,0.73149174451828
1657032213.9701257,10820400,0.7316330671310425
1657032778.4450312,11153200,0.06572357565164566
1657033352.6610138,11491000,0.08003363758325577
1657033596.0369177,11834000,0.6948153972625732
1657034117.2091315,12172800,0.10159354656934738
1657034351.5805397,12511800,0.6768534183502197
1657034614.9938757,12846200,0.4654105305671692
1657035168.3332314,13188400,0.11317770928144455
1657035410.0502403,13526200,0.6361789107322693
1657035681.6070695,13865800,0.41377511620521545
1657035902.8457487,14202200,0.7896105051040649
1657036174.5289574,14537800,0.5090816617012024
1657036762.8406873,14879200,0.043843649327754974
1657037032.6635308,15215600,0.4456319510936737
1657037279.2109592,15552000,0.5977864861488342
1657037545.5169287,15894000,0.4814887046813965
1657037839.826789,16228800,0.4740418791770935
1657038249.377603,16565200,0.21287620067596436
1657038525.7943661,16905400,0.4525223970413208
1657038864.837846,17245600,0.48141947388648987
1657039118.9578087,17584800,0.5348738431930542
1657039387.26987,17921600,0.5213039517402649
1657039894.395584,18260200,0.23682184517383575
1657040142.4849234,18594400,0.5725128054618835
1657040400.5089068,18937600,0.5098724365234375
1657040923.5254505,19277800,0.16567252576351166
1657041205.9038665,19621000,0.41178077459335327
1657041590.76926,19958800,0.2739277780056
1657041866.8730128,20298600,0.49659469723701477
1657042109.3990316,20641200,0.6479244232177734
1657042385.2166057,20981600,0.45395222306251526
1657042636.3240514,21317800,0.5403645634651184
1657042887.1133397,21655400,0.5578038692474365
1657043143.7738693,21993800,0.5216658115386963
1657043388.712517,22329000,0.5641000270843506
1657043630.8215077,22664000,0.604264497756958
1657043887.9656312,23006600,0.5294110178947449
1657044502.1688073,23346600,0.01345028355717659
1657044764.2034943,23686400,0.48564329743385315
1657045060.9248314,24026600,0.37903130054473877
1657045393.4346693,24366400,0.3266569674015045
1657045657.6762223,24653800,0.44908085465431213
1657045965.4894812,24937200,0.44943541288375854
1657046302.2165017,25273600,0.31599515676498413
1657046603.5809,25613800,0.352657288312912
1657046882.810569,25950000,0.404710590839386
1657047159.6222458,26284600,0.3839498460292816
1657047459.3435547,26624800,0.40169402956962585
1657047720.8245869,26962400,0.4710485637187958
1657048012.3281186,27301200,0.4077092111110687
1657048332.847078,27639000,0.3710458278656006
1657048572.934517,27977000,0.5973527431488037
1657048858.9814355,28313400,0.40500932931900024
1657049313.0261147,28655200,0.22723576426506042
1657049600.7345524,28993000,0.3826773166656494
1657049873.80807,29331200,0.45681270956993103
1657050121.3841279,29670400,0.5392491221427917
1657050427.8780465,30006600,0.33274319767951965
1657050694.249197,30346000,0.4864506125450134
1657050980.2946324,30684200,0.38881516456604004
1657051224.1602452,31019800,0.5881460905075073
1657051479.1639228,31358200,0.5039688348770142
1657051761.0832765,31697600,0.3998424708843231
1657052024.9961696,32034400,0.46615085005760193
1657052301.5996292,32372800,0.4337986409664154
1657052556.3084767,32711800,0.5214637517929077
1657052832.8264306,33044400,0.41750475764274597
1657053112.937317,33380000,0.42595598101615906
1657053359.1504352,33712400,0.5712475180625916
1657053626.6980813,34051400,0.5451278686523438
1657053879.7985423,34391600,0.5654796361923218
1657054144.1461759,34730200,0.4776102900505066
1657054439.8906941,35069600,0.3672930896282196
1657054727.3301368,35409800,0.40506047010421753
1657054991.9580226,35743200,0.46325889229774475
