Wall time,Step,Value
1657019142.3877518,358600,0.0
1657019419.1899266,692800,0.25
1657019828.0630977,1031200,0.3499999940395355
1657020437.3248117,1374600,0.0
1657020642.0243542,1717000,0.38999998569488525
1657021095.8031595,2049600,0.23000000417232513
1657021539.349719,2384600,0.12999999523162842
1657022147.1480377,2719400,0.029999999329447746
1657022754.261958,3062600,0.029999999329447746
1657023335.596214,3399800,0.10000000149011612
1657023943.0649953,3732000,0.0
1657024547.9140623,4064600,0.009999999776482582
1657025139.9848027,4400400,0.05999999865889549
1657025549.3563867,4738600,0.20000000298023224
1657026158.5228612,5078000,0.019999999552965164
1657026706.8906028,5408000,0.09000000357627869
1657027039.5840511,5740400,0.14000000059604645
1657027609.3761954,6077400,0.07999999821186066
1657028210.3518589,6414600,0.029999999329447746
1657028713.3715377,6749800,0.10999999940395355
1657029006.9025908,7090200,0.20000000298023224
1657029293.2035897,7432600,0.03999999910593033
1657029561.0614202,7771000,0.10999999940395355
1657029796.074193,8102800,0.2199999988079071
1657030090.6105154,8445000,0.07000000029802322
1657030650.364785,8786200,0.17000000178813934
1657030938.7723918,9120800,0.09000000357627869
1657031205.3779545,9455400,0.12999999523162842
1657031448.2546906,9797400,0.12999999523162842
1657031748.4890873,10138000,0.11999999731779099
1657031983.921789,10478200,0.18000000715255737
1657032213.9696662,10820400,0.27000001072883606
1657032778.4448855,11153200,0.029999999329447746
1657033352.6605692,11491000,0.1599999964237213
1657033596.035957,11834000,0.23000000417232513
1657034117.2090697,12172800,0.03999999910593033
1657034351.5804884,12511800,0.10999999940395355
1657034614.992964,12846200,0.05999999865889549
1657035168.3331711,13188400,0.10999999940395355
1657035410.0501673,13526200,0.07999999821186066
1657035681.6070104,13865800,0.07999999821186066
1657035902.845671,14202200,0.1899999976158142
1657036174.5289059,14537800,0.05000000074505806
1657036762.8406258,14879200,0.0
1657037032.663455,15215600,0.11999999731779099
1657037279.2108994,15552000,0.15000000596046448
1657037545.5168533,15894000,0.11999999731779099
1657037839.825946,16228800,0.14000000059604645
1657038249.37676,16565200,0.07000000029802322
1657038525.794317,16905400,0.07000000029802322
1657038864.837795,17245600,0.07999999821186066
1657039118.9577482,17584800,0.12999999523162842
1657039387.2698112,17921600,0.2199999988079071
