Wall time,Step,Value
1652858906.8773289,346800,2052.0
1652859182.3767295,679400,401.0400085449219
1652859530.969195,1012000,647.8300170898438
1652859917.2832882,1347600,776.1500244140625
1652860244.1555657,1681400,562.010009765625
1652860730.7378051,2013000,1126.449951171875
1652861430.246711,2343600,1882.530029296875
1652861977.3692908,2678000,1323.3399658203125
1652862398.9145095,3011400,887.739990234375
1652863139.7429163,3345800,2013.9599609375
1652863834.332039,3679400,1860.0699462890625
1652864573.6780713,4011200,2014.9300537109375
1652865200.3357623,4340200,1630.5999755859375
1652865938.300463,4673200,2024.97998046875
1652866216.0322654,5004600,391.9800109863281
1652866758.115337,5334000,1314.9000244140625
1652867380.0975718,5667400,1597.3599853515625
1652867914.3422358,5999200,1294.5999755859375
1652868604.665307,6332400,1851.56005859375
1652869048.8746886,6666200,969.219970703125
1652869616.7429826,6998600,1404.8399658203125
1652870246.7735178,7329800,1639.6700439453125
1652870534.131722,7659800,429.239990234375
1652870832.5399864,7991000,463.07000732421875
1652871206.236376,8326400,727.1199951171875
1652871548.7456617,8657400,618.4600219726562
1652871864.2920115,8989800,523.5599975585938
1652872430.396862,9321200,1411.4300537109375
1652872725.9331703,9653200,452.9599914550781
1652873187.5330696,9981400,1043.81005859375
1652873467.6060088,10311800,406.75
1652873855.124925,10640800,784.1500244140625
1652874355.0645041,10972000,1175.469970703125
1652874648.5754836,11304400,449.79998779296875
1652875079.2634304,11635400,927.8300170898438
1652875490.1179905,11964000,865.4299926757812
1652875789.4921122,12296200,462.69000244140625
1652876126.5842566,12629000,603.530029296875
1652876462.4113557,12962200,594.0
1652876799.8830986,13295400,597.9400024414062
1652877191.2146387,13628400,783.3499755859375
1652877476.215668,13958800,419.3800048828125
1652877809.0097864,14291800,590.25
1652878078.0087228,14624400,359.510009765625
1652878351.1692712,14958000,378.05999755859375
1652878683.4300165,15290000,584.3900146484375
1652878960.7285478,15623200,393.7699890136719
1652879265.3486667,15956600,481.7300109863281
1652879540.9243627,16291200,383.6600036621094
1652879819.4224734,16624600,399.6400146484375
1652880064.7328799,16956200,285.79998779296875
1652880349.1779532,17285600,425.19000244140625
1652880617.887234,17619800,364.7699890136719
1652880880.3948386,17955000,334.9599914550781
1652881145.6177006,18284000,362.04998779296875
1652881436.326216,18618800,427.55999755859375
1652881694.079796,18951600,318.67999267578125
1652881958.5983498,19281600,351.1300048828125
1652882230.8755138,19614200,375.30999755859375
1652882502.0943775,19947800,375.3999938964844
1652882776.2817764,20279800,382.8900146484375
1652883075.6990106,20610200,476.1300048828125
1652883339.4245915,20945000,343.8699951171875
1652883587.3773232,21280000,273.4700012207031
1652883852.1428025,21613000,341.239990234375
1652884193.8809261,21942000,621.4000244140625
1652884543.1093507,22273000,643.47998046875
1652884792.736727,22608600,292.30999755859375
1652885115.1853323,22941800,551.010009765625
1652885359.3119996,23274000,274.0799865722656
1652885638.7680686,23609200,396.9200134277344
1652885922.6727984,23916200,446.7799987792969
1652886225.5747087,24249400,477.8299865722656
1652886498.06041,24579000,376.2099914550781
1652886768.0816374,24910400,361.6600036621094
1652887033.534079,25241400,337.6099853515625
1652887330.8128881,25576000,447.4800109863281
1652887731.643662,25913600,807.8900146484375
1652888060.2684505,26247000,560.8300170898438
1652888424.5698633,26584000,671.6599731445312
1652888779.0400996,26916800,641.2100219726562
1652889103.4631186,27251400,549.5399780273438
1652889504.6658037,27581400,820.25
1652889808.022247,27915800,471.6300048828125
1652890084.7381735,28247000,385.6499938964844
1652890395.0691876,28580600,503.7799987792969
1652890734.2889116,28910400,610.3300170898438
1652891037.2147644,29241000,474.92999267578125
1652891366.1150153,29574800,561.0900268554688
1652891685.072717,29909600,532.5599975585938
1652891912.3092725,30239200,222.4199981689453
1652892227.4913313,30572400,521.030029296875
1652892607.5962856,30905600,749.3200073242188
1652892918.2220855,31241200,502.5199890136719
1652893221.9683912,31572600,481.4100036621094
1652893512.7863953,31901800,441.2799987792969
1652893796.332722,32233000,412.0899963378906
1652894069.5470848,32566600,375.6700134277344
1652894435.6667433,32897200,704.8099975585938
1652894734.5517788,33205000,483.3800048828125
1652895033.4210327,33512400,484.3599853515625
1652895360.271873,33845600,555.9000244140625
1652895654.0723448,34176400,453.3399963378906
1652895949.2346234,34511000,449.1400146484375
1652896225.0576224,34844800,383.54998779296875
1652896505.956143,35179000,400.0899963378906
1652896803.1496575,35512000,461.67999267578125
1652897102.0592384,35842800,469.30999755859375
1652897380.0216162,36176000,390.9800109863281
1652897665.0154967,36509200,423.2699890136719
1652897945.2736087,36814200,420.3699951171875
1652898284.6861212,37147800,601.469970703125
1652898542.2510655,37479200,324.79998779296875
1652898807.7751894,37811600,349.55999755859375
1652899072.267658,38140600,353.29998779296875
1652899348.7180362,38469600,395.95001220703125
