Wall time,Step,Value
1652431000.460824,450400,976.1400146484375
1652431279.246172,878600,786.8800048828125
1652431741.1334925,1307600,2045.260009765625
1652432036.1073897,1737000,898.4600219726562
1652432481.633859,2166800,1942.18994140625
1652432691.411318,2594400,329.6700134277344
1652433120.04672,3021400,1838.1099853515625
1652433382.1132045,3448800,688.47998046875
1652433834.9768307,3877600,1994.2900390625
1652434070.3826642,4306000,503.0299987792969
1652434305.426183,4733600,501.70001220703125
1652434521.7236936,5164400,366.32000732421875
1652434753.0029829,5592000,478.95001220703125
1652434997.2906206,6018800,568.1699829101562
1652435210.7283783,6447600,356.2200012207031
1652435426.7893841,6875000,377.6300048828125
1652435637.7403018,7306200,335.5299987792969
1652435850.443201,7734800,351.1400146484375
1652436061.3351002,8163800,342.510009765625
1652436316.6523972,8591600,647.7899780273438
1652436522.7657278,9022800,298.2200012207031
1652436733.787738,9432200,391.7200012207031
1652436949.26022,9861200,371.2200012207031
1652437166.6461117,10291800,382.4599914550781
1652437378.501641,10718600,359.989990234375
1652437591.5771217,11146800,359.3699951171875
1652437800.8854938,11574800,335.1300048828125
1652438015.6470823,12002600,367.489990234375
1652438230.7903461,12433000,366.0400085449219
1652438458.862884,12859000,463.0400085449219
1652438673.7525074,13288800,364.4800109863281
1652438889.4573407,13716800,371.7099914550781
1652439110.264822,14145000,399.82000732421875
1652439322.0791826,14573600,349.3399963378906
1652439548.6907034,15003400,439.7699890136719
1652439761.5034938,15432400,351.3999938964844
1652439968.8040159,15860000,319.6300048828125
1652440205.375991,16289600,512.8200073242188
1652440414.4417875,16699000,359.94000244140625
1652440663.7782676,17127600,602.7999877929688
1652440886.880928,17559000,398.6400146484375
1652441139.6232345,17987400,621.969970703125
1652441350.7011492,18390600,400.0899963378906
1652441562.9507048,18802800,391.0299987792969
1652441786.787362,19233400,425.5
1652442034.6730864,19662400,591.77001953125
1652442248.385209,20073800,401.0
1652442491.5769553,20503200,550.6099853515625
1652442713.4728029,20932200,412.2200012207031
1652442933.3239095,21361400,398.9200134277344
1652443168.6325822,21790400,496.0400085449219
1652443432.4909785,22173600,789.8300170898438
1652443690.5282185,22601400,654.8599853515625
1652443909.975678,23031800,385.4200134277344
1652444132.7650514,23459600,410.8599853515625
1652444365.878276,23889400,492.8299865722656
1652444574.027341,24319200,329.70001220703125
1652444784.6855054,24722800,384.69000244140625
1652445009.5026162,25151200,438.7300109863281
1652445221.5226202,25580800,348.510009765625
1652445435.2605863,26008200,366.54998779296875
1652445659.390117,26436600,406.94000244140625
1652445880.54349,26868800,404.1300048828125
1652446089.2580397,27297200,330.260009765625
1652446310.4178958,27724400,416.2900085449219
1652446520.1405082,28153400,333.79998779296875
1652446816.4435847,28582200,912.3900146484375
1652447045.172884,29021200,436.45001220703125
1652447278.932775,29450800,478.92999267578125
1652447529.2517917,29880000,597.989990234375
1652447829.2582433,30309400,952.7999877929688
1652448059.5009918,30710800,502.95001220703125
1652448276.1309624,31139200,378.8800048828125
1652448606.4149306,31567800,1153.25
1652448847.8509037,31950400,515.97998046875
1652449315.514755,32379200,2005.27001953125
1652449539.5238056,32782800,312.05999755859375
1652449756.6564035,33210000,322.489990234375
1652449959.061705,33593000,360.4599914550781
1652450185.3971386,33997200,488.2099914550781
1652450402.8222437,34425400,373.510009765625
1652450641.5783393,34829600,401.92999267578125
1652450872.3581755,35208400,354.42999267578125
1652451081.4854162,35561200,377.2699890136719
1652451294.529272,35989200,355.2300109863281
1652451522.6633966,36416800,459.260009765625
1652451772.1807823,36809200,526.0
1652451992.8687272,37187600,397.69000244140625
1652452219.7989242,37542000,448.25
1652452436.32894,37919600,333.989990234375
1652452688.0853758,38350200,453.8500061035156
1652452950.3714087,38730000,428.739990234375
1652453206.981786,39082800,363.04998779296875
1652453405.8425593,39436800,346.739990234375
1652453621.2871377,39864400,368.44000244140625
1652453836.6922786,40292200,369.19000244140625
1652454085.7955496,40719200,382.82000732421875
1652454330.972892,41096400,485.7900085449219
1652454581.5473464,41499200,382.0299987792969
1652454818.1499271,41862800,395.1099853515625
1652455094.1601913,42293000,479.19000244140625
1652455340.7545958,42671600,483.4800109863281
1652455565.9429266,43100200,429.17999267578125
1652455801.6501153,43530400,499.6499938964844
1652456020.159114,43934800,438.239990234375
1652456246.0558562,44365800,431.0299987792969
1652456471.7926488,44794000,429.7900085449219
1652456693.6728365,45227000,398.7699890136719
1652457032.5591598,45655800,1202.6700439453125
1652457247.2141633,46086400,362.7900085449219
1652457480.9041026,46514600,497.1600036621094
1652457727.5873682,46942600,576.9099731445312
1652457970.6985724,47372800,545.9000244140625
1652458190.9936707,47802000,398.0400085449219
1652458436.4946055,48234000,564.8099975585938
1652458677.7358642,48665000,529.8300170898438
1652458900.767332,49069200,440.1400146484375
1652459156.9601827,49497400,650.7999877929688
1652459447.4224486,49926800,873.8699951171875
1652459676.621205,50334000,511.3299865722656
1652459942.0056565,50736600,715.3599853515625
1652460184.3326995,51174200,519.72998046875
1652460417.3912482,51601600,489.3800048828125
1652460665.50304,52030800,581.5999755859375
1652460908.6305158,52461000,548.3300170898438
1652461136.8610132,52889600,453.2799987792969
1652461373.962445,53323000,500.989990234375
1652461619.7480986,53751600,570.02001953125
1652461856.4164,54154600,519.0399780273438
1652462091.0686264,54591600,468.95001220703125
1652462317.0514572,55021800,435.19000244140625
1652462575.06984,55453400,648.02001953125
1652462802.7168694,55881400,451.3699951171875
1652463038.6146533,56309600,508.489990234375
1652463269.8670936,56742000,456.1199951171875
1652463491.8504574,57171600,400.04998779296875
1652463716.1812356,57577000,435.3399963378906
1652464005.447723,58006800,864.1500244140625
1652464251.3867028,58435800,564.3599853515625
1652464505.6366277,58863400,617.47998046875
1652464772.901033,59264800,769.0900268554688
1652465009.4877975,59695200,498.2900085449219
1652465358.6519787,60097200,1317.9100341796875
1652465569.290853,60527200,323.3800048828125
1652465833.9571803,60931600,696.7000122070312
1652466092.5456614,61362800,645.6300048828125
1652466319.491103,61791400,438.2799987792969
1652466566.351118,62220600,571.3300170898438
1652466826.0577033,62651400,661.030029296875
1652467060.1941872,63080000,491.6000061035156
1652467309.1042671,63510000,579.030029296875
1652467544.0761862,63914000,515.0599975585938
1652467769.412986,64343200,432.739990234375
1652467984.2638807,64747000,397.42999267578125
1652468203.2908437,65176400,391.4700012207031
1652468438.1089172,65604800,505.8699951171875
1652468668.5915334,66013400,502.5
1652469017.2272382,66441600,1286.0999755859375
1652469253.134095,66869800,498.1199951171875
1652469473.9949033,67300200,400.5799865722656
1652469720.5338943,67729000,571.5599975585938
1652469985.9911869,68157000,699.6699829101562
1652470235.6322734,68559800,596.0999755859375
1652470468.9555426,68988200,488.3999938964844
1652470710.6852925,69421000,533.969970703125
1652470928.0949879,69849000,380.1300048828125
1652471153.3869998,70253800,422.3800048828125
1652471415.3169873,70656600,711.2899780273438
1652471642.6293488,71084200,443.0299987792969
1652471941.3281884,71516600,923.260009765625
1652472157.5511224,71944600,368.3699951171875
1652472491.8989081,72373400,1187.8800048828125
1652472737.3589315,72802600,490.8699951171875
1652473055.250661,73232000,1062.4599609375
1652473318.9658468,73661000,682.9199829101562
1652473537.3877249,74089400,389.7799987792969
1652473800.6193373,74467400,738.6099853515625
